gs_long2,pct,condition2,cell,BioID
Crbn,50,Turbo3_A,Astrocyte,Turbo3
Cstf2t,NA,Turbo3_A,Astrocyte,Turbo3
Pcyox1l,NA,Turbo3_A,Astrocyte,Turbo3
Trim9,NA,Turbo3_A,Astrocyte,Turbo3
Uba6,NA,Turbo3_A,Astrocyte,Turbo3
N4bp3,NA,Turbo3_A,Astrocyte,Turbo3
Emc1,NA,Turbo3_A,Astrocyte,Turbo3
Tmem200a,NA,Turbo3_A,Astrocyte,Turbo3
Myef2,NA,Turbo3_A,Astrocyte,Turbo3
Itch,NA,Turbo3_A,Astrocyte,Turbo3
Uba3,NA,Turbo3_A,Astrocyte,Turbo3
Scai,NA,Turbo3_A,Astrocyte,Turbo3
Ank2,NA,Turbo3_A,Astrocyte,Turbo3
Elfn1,NA,Turbo3_A,Astrocyte,Turbo3
Tmem163,NA,Turbo3_A,Astrocyte,Turbo3
Shisa4,23,Turbo3_A,Astrocyte,Turbo3
Pde10a,NA,Turbo3_A,Astrocyte,Turbo3
Pgm2l1,NA,Turbo3_A,Astrocyte,Turbo3
Castor2,NA,Turbo3_A,Astrocyte,Turbo3
Podxl2,4,Turbo3_A,Astrocyte,Turbo3
Nhsl1,NA,Turbo3_A,Astrocyte,Turbo3
Iba57,NA,Turbo3_A,Astrocyte,Turbo3
Immt,96,Turbo3_A,Astrocyte,Turbo3
Acat2,NA,Turbo3_A,Astrocyte,Turbo3
Cnst,NA,Turbo3_A,Astrocyte,Turbo3
Wdr37,NA,Turbo3_A,Astrocyte,Turbo3
Mfsd6,NA,Turbo3_A,Astrocyte,Turbo3
Abi1,96,Turbo3_A,Astrocyte,Turbo3
Tmem63c,NA,Turbo3_A,Astrocyte,Turbo3
Dctn4,NA,Turbo3_A,Astrocyte,Turbo3
Cacnb2,NA,Turbo3_A,Astrocyte,Turbo3
Synpo,NA,Turbo3_A,Astrocyte,Turbo3
Vps53,NA,Turbo3_A,Astrocyte,Turbo3
Prpf31,NA,Turbo3_A,Astrocyte,Turbo3
Amer2,NA,Turbo3_A,Astrocyte,Turbo3
H2afy2,NA,Turbo3_A,Astrocyte,Turbo3
Timm21,NA,Turbo3_A,Astrocyte,Turbo3
Bcas3,NA,Turbo3_A,Astrocyte,Turbo3
Nemf,NA,Turbo3_A,Astrocyte,Turbo3
Tceal5,NA,Turbo3_A,Astrocyte,Turbo3
Insyn1,NA,Turbo3_A,Astrocyte,Turbo3
Inpp5f,NA,Turbo3_A,Astrocyte,Turbo3
Vcpip1,NA,Turbo3_A,Astrocyte,Turbo3
Txnl1,NA,Turbo3_A,Astrocyte,Turbo3
Tmem132c,NA,Turbo3_A,Astrocyte,Turbo3
Tab1,NA,Turbo3_A,Astrocyte,Turbo3
Scyl2,NA,Turbo3_A,Astrocyte,Turbo3
Nedd4l,NA,Turbo3_A,Astrocyte,Turbo3
Polr2b,NA,Turbo3_A,Astrocyte,Turbo3
Wdr24,NA,Turbo3_A,Astrocyte,Turbo3
Mef2c,42,Turbo3_A,Astrocyte,Turbo3
Rfk,NA,Turbo3_A,Astrocyte,Turbo3
Cox10,18,Turbo3_A,Astrocyte,Turbo3
Rab43,14,Turbo3_A,Astrocyte,Turbo3
Adprhl2,NA,Turbo3_A,Astrocyte,Turbo3
Akr7a2,NA,Turbo3_A,Astrocyte,Turbo3
Tp53bp2,NA,Turbo3_A,Astrocyte,Turbo3
Shf,7,Turbo3_A,Astrocyte,Turbo3
Ppm1f,NA,Turbo3_A,Astrocyte,Turbo3
Slc43a2,NA,Turbo3_A,Astrocyte,Turbo3
Eprs,NA,Turbo3_A,Astrocyte,Turbo3
Rgs12,NA,Turbo3_A,Astrocyte,Turbo3
Wdr47,NA,Turbo3_A,Astrocyte,Turbo3
Tcerg1,NA,Turbo3_A,Astrocyte,Turbo3
Lonp1,84,Turbo3_A,Astrocyte,Turbo3
Gnal,69,Turbo3_A,Astrocyte,Turbo3
Adgrb2,NA,Turbo3_A,Astrocyte,Turbo3
Slc24a4,28,Turbo3_A,Astrocyte,Turbo3
Calcoco1,NA,Turbo3_A,Astrocyte,Turbo3
Ogt,NA,Turbo3_A,Astrocyte,Turbo3
Cherp,NA,Turbo3_A,Astrocyte,Turbo3
Sugp2,NA,Turbo3_A,Astrocyte,Turbo3
Ccar1,NA,Turbo3_A,Astrocyte,Turbo3
Sltm,NA,Turbo3_A,Astrocyte,Turbo3
Nav1,NA,Turbo3_A,Astrocyte,Turbo3
Synj1,NA,Turbo3_A,Astrocyte,Turbo3
Phlpp1,NA,Turbo3_A,Astrocyte,Turbo3
Rapgef2,NA,Turbo3_A,Astrocyte,Turbo3
Septin8,NA,Turbo3_A,Astrocyte,Turbo3
Mboat7,38,Turbo3_A,Astrocyte,Turbo3
Zc3h3,NA,Turbo3_A,Astrocyte,Turbo3
Pym1,NA,Turbo3_A,Astrocyte,Turbo3
Pgp,41,Turbo3_A,Astrocyte,Turbo3
Fbxo4,NA,Turbo3_A,Astrocyte,Turbo3
Vps37a,NA,Turbo3_A,Astrocyte,Turbo3
Ngef,NA,Turbo3_A,Astrocyte,Turbo3
Epn2,NA,Turbo3_A,Astrocyte,Turbo3
Rftn2,92,Turbo3_A,Astrocyte,Turbo3
Pdlim5,NA,Turbo3_A,Astrocyte,Turbo3
Steap3,NA,Turbo3_A,Astrocyte,Turbo3
Vps50,NA,Turbo3_A,Astrocyte,Turbo3
Pygb,NA,Turbo3_A,Astrocyte,Turbo3
Osbpl11,NA,Turbo3_A,Astrocyte,Turbo3
Fermt2,NA,Turbo3_A,Astrocyte,Turbo3
Nup42,NA,Turbo3_A,Astrocyte,Turbo3
Copa,NA,Turbo3_A,Astrocyte,Turbo3
Prmt5,NA,Turbo3_A,Astrocyte,Turbo3
Pak2,NA,Turbo3_A,Astrocyte,Turbo3
Mark4,NA,Turbo3_A,Astrocyte,Turbo3
Disp2,NA,Turbo3_A,Astrocyte,Turbo3
Dock3,NA,Turbo3_A,Astrocyte,Turbo3
Tmem259,2,Turbo3_A,Astrocyte,Turbo3
Tbce,NA,Turbo3_A,Astrocyte,Turbo3
Mical3,NA,Turbo3_A,Astrocyte,Turbo3
Stau2,NA,Turbo3_A,Astrocyte,Turbo3
Rassf8,NA,Turbo3_A,Astrocyte,Turbo3
Ago3,NA,Turbo3_A,Astrocyte,Turbo3
Ago1,NA,Turbo3_A,Astrocyte,Turbo3
Plxnb1,NA,Turbo3_A,Astrocyte,Turbo3
Hmgcs1,NA,Turbo3_A,Astrocyte,Turbo3
Dner,NA,Turbo3_A,Astrocyte,Turbo3
Acad9,NA,Turbo3_A,Astrocyte,Turbo3
Syn3,NA,Turbo3_A,Astrocyte,Turbo3
Eif3b,NA,Turbo3_A,Astrocyte,Turbo3
Acsl5,NA,Turbo3_A,Astrocyte,Turbo3
Slc4a8,82,Turbo3_A,Astrocyte,Turbo3
Lin7a,57,Turbo3_A,Astrocyte,Turbo3
Slc25a1,91,Turbo3_A,Astrocyte,Turbo3
Cpne5,NA,Turbo3_A,Astrocyte,Turbo3
Adgrl2,NA,Turbo3_A,Astrocyte,Turbo3
Spata2,NA,Turbo3_A,Astrocyte,Turbo3
Sulf1,NA,Turbo3_A,Astrocyte,Turbo3
Oplah,46,Turbo3_A,Astrocyte,Turbo3
Fnbp1l,NA,Turbo3_A,Astrocyte,Turbo3
Bclaf1,NA,Turbo3_A,Astrocyte,Turbo3
Scamp1,NA,Turbo3_A,Astrocyte,Turbo3
Trhde,NA,Turbo3_A,Astrocyte,Turbo3
Faim2,88,Turbo3_A,Astrocyte,Turbo3
Cyp51a1,NA,Turbo3_A,Astrocyte,Turbo3
Gmds,NA,Turbo3_A,Astrocyte,Turbo3
Cdk17,35,Turbo3_A,Astrocyte,Turbo3
Gfm1,NA,Turbo3_A,Astrocyte,Turbo3
Wrb,NA,Turbo3_A,Astrocyte,Turbo3
Tbc1d23,NA,Turbo3_A,Astrocyte,Turbo3
Eipr1,NA,Turbo3_A,Astrocyte,Turbo3
Zbtb20,NA,Turbo3_A,Astrocyte,Turbo3
Meak7,NA,Turbo3_A,Astrocyte,Turbo3
Arhgap18,NA,Turbo3_A,Astrocyte,Turbo3
Phyhip,NA,Turbo3_A,Astrocyte,Turbo3
Rtn1,NA,Turbo3_A,Astrocyte,Turbo3
Katnal1,NA,Turbo3_A,Astrocyte,Turbo3
Hspa12a,NA,Turbo3_A,Astrocyte,Turbo3
Dcun1d3,22,Turbo3_A,Astrocyte,Turbo3
Ints9,NA,Turbo3_A,Astrocyte,Turbo3
Plekho2,NA,Turbo3_A,Astrocyte,Turbo3
Kiaa0319l,59,Turbo3_A,Astrocyte,Turbo3
Pdxk,NA,Turbo3_A,Astrocyte,Turbo3
Tmem41b,46,Turbo3_A,Astrocyte,Turbo3
Cc2d1a,NA,Turbo3_A,Astrocyte,Turbo3
Stx5,NA,Turbo3_A,Astrocyte,Turbo3
Alkbh3,NA,Turbo3_A,Astrocyte,Turbo3
Tdrd7,NA,Turbo3_A,Astrocyte,Turbo3
Dnm1l,NA,Turbo3_A,Astrocyte,Turbo3
Pnpla8,NA,Turbo3_A,Astrocyte,Turbo3
Spats2,NA,Turbo3_A,Astrocyte,Turbo3
Nek9,NA,Turbo3_A,Astrocyte,Turbo3
Unc5d,NA,Turbo3_A,Astrocyte,Turbo3
Spire2,12,Turbo3_A,Astrocyte,Turbo3
Wdr11,NA,Turbo3_A,Astrocyte,Turbo3
Nckap1l,NA,Turbo3_A,Astrocyte,Turbo3
NA,NA,Turbo3_A,Astrocyte,Turbo3
Slc31a1,NA,Turbo3_A,Astrocyte,Turbo3
Pacs1,NA,Turbo3_A,Astrocyte,Turbo3
Arfip2,NA,Turbo3_A,Astrocyte,Turbo3
Nat10,16,Turbo3_A,Astrocyte,Turbo3
Abcf3,NA,Turbo3_A,Astrocyte,Turbo3
Fn3krp,70,Turbo3_A,Astrocyte,Turbo3
Gulp1,25,Turbo3_A,Astrocyte,Turbo3
Sdha,NA,Turbo3_A,Astrocyte,Turbo3
Gpat4,NA,Turbo3_A,Astrocyte,Turbo3
Hacd3,NA,Turbo3_A,Astrocyte,Turbo3
Edc3,NA,Turbo3_A,Astrocyte,Turbo3
Otud6b,NA,Turbo3_A,Astrocyte,Turbo3
Rell1,58,Turbo3_A,Astrocyte,Turbo3
Agfg1,NA,Turbo3_A,Astrocyte,Turbo3
Trappc12,NA,Turbo3_A,Astrocyte,Turbo3
Mrpl38,NA,Turbo3_A,Astrocyte,Turbo3
Rfesd,NA,Turbo3_A,Astrocyte,Turbo3
Slc38a1,NA,Turbo3_A,Astrocyte,Turbo3
Brox,NA,Turbo3_A,Astrocyte,Turbo3
Ipo11,NA,Turbo3_A,Astrocyte,Turbo3
Matr3,NA,Turbo3_A,Astrocyte,Turbo3
Champ1,NA,Turbo3_A,Astrocyte,Turbo3
Inpp5b,NA,Turbo3_A,Astrocyte,Turbo3
Atat1,NA,Turbo3_A,Astrocyte,Turbo3
Pigu,NA,Turbo3_A,Astrocyte,Turbo3
Lrrtm1,NA,Turbo3_A,Astrocyte,Turbo3
Dennd1a,NA,Turbo3_A,Astrocyte,Turbo3
Rab15,NA,Turbo3_A,Astrocyte,Turbo3
Plcl2,NA,Turbo3_A,Astrocyte,Turbo3
Lzic,NA,Turbo3_A,Astrocyte,Turbo3
Kcnq3,NA,Turbo3_A,Astrocyte,Turbo3
Appl2,NA,Turbo3_A,Astrocyte,Turbo3
Appl1,NA,Turbo3_A,Astrocyte,Turbo3
Ndufs8,NA,Turbo3_A,Astrocyte,Turbo3
Minar1,NA,Turbo3_A,Astrocyte,Turbo3
Babam2,NA,Turbo3_A,Astrocyte,Turbo3
Pom121,NA,Turbo3_A,Astrocyte,Turbo3
Stxbp5,NA,Turbo3_A,Astrocyte,Turbo3
Lgi3,NA,Turbo3_A,Astrocyte,Turbo3
Pitrm1,NA,Turbo3_A,Astrocyte,Turbo3
Abca9,34,Turbo3_A,Astrocyte,Turbo3
Ablim1,NA,Turbo3_A,Astrocyte,Turbo3
Pank1,NA,Turbo3_A,Astrocyte,Turbo3
Hecw1,NA,Turbo3_A,Astrocyte,Turbo3
Rptor,NA,Turbo3_A,Astrocyte,Turbo3
Cerk,NA,Turbo3_A,Astrocyte,Turbo3
Pitpnc1,NA,Turbo3_A,Astrocyte,Turbo3
Plce1,NA,Turbo3_A,Astrocyte,Turbo3
Agpat4,NA,Turbo3_A,Astrocyte,Turbo3
Naxe,NA,Turbo3_A,Astrocyte,Turbo3
Sf3a1,NA,Turbo3_A,Astrocyte,Turbo3
Slc8a2,NA,Turbo3_A,Astrocyte,Turbo3
KRT78,NA,Turbo3_A,Astrocyte,Turbo3
Ahsa2,NA,Turbo3_A,Astrocyte,Turbo3
Hibch,NA,Turbo3_A,Astrocyte,Turbo3
Acat1,NA,Turbo3_A,Astrocyte,Turbo3
Stk32c,NA,Turbo3_A,Astrocyte,Turbo3
Eif3l,NA,Turbo3_A,Astrocyte,Turbo3
Mapre2,NA,Turbo3_A,Astrocyte,Turbo3
Aimp2,NA,Turbo3_A,Astrocyte,Turbo3
Gspt1,NA,Turbo3_A,Astrocyte,Turbo3
Itpka,45,Turbo3_A,Astrocyte,Turbo3
Hnrnpl,NA,Turbo3_A,Astrocyte,Turbo3
NA,18,Turbo3_A,Astrocyte,Turbo3
Tceal3,NA,Turbo3_A,Astrocyte,Turbo3
Kiaa0513,NA,Turbo3_A,Astrocyte,Turbo3
Nup133,NA,Turbo3_A,Astrocyte,Turbo3
Gga1,NA,Turbo3_A,Astrocyte,Turbo3
Aamdc,NA,Turbo3_A,Astrocyte,Turbo3
Iqsec1,NA,Turbo3_A,Astrocyte,Turbo3
Cacnb4,NA,Turbo3_A,Astrocyte,Turbo3
Cacul1,NA,Turbo3_A,Astrocyte,Turbo3
Sgpl1,NA,Turbo3_A,Astrocyte,Turbo3
Aldh1l1,NA,Turbo3_A,Astrocyte,Turbo3
Slc25a42,NA,Turbo3_A,Astrocyte,Turbo3
Sirt3,9,Turbo3_A,Astrocyte,Turbo3
Flad1,NA,Turbo3_A,Astrocyte,Turbo3
Sccpdh,NA,Turbo3_A,Astrocyte,Turbo3
Bphl,NA,Turbo3_A,Astrocyte,Turbo3
Zdhhc3,NA,Turbo3_A,Astrocyte,Turbo3
Ero1a,NA,Turbo3_A,Astrocyte,Turbo3
Syngr3,NA,Turbo3_A,Astrocyte,Turbo3
Dock7,NA,Turbo3_A,Astrocyte,Turbo3
Stac2,10,Turbo3_A,Astrocyte,Turbo3
Eif3c,NA,Turbo3_A,Astrocyte,Turbo3
Cplx3,NA,Turbo3_A,Astrocyte,Turbo3
Apbb3,NA,Turbo3_A,Astrocyte,Turbo3
Hid1,NA,Turbo3_A,Astrocyte,Turbo3
Nudcd3,NA,Turbo3_A,Astrocyte,Turbo3
Dync1li1,NA,Turbo3_A,Astrocyte,Turbo3
Chmp7,NA,Turbo3_A,Astrocyte,Turbo3
Cog4,NA,Turbo3_A,Astrocyte,Turbo3
Spart,NA,Turbo3_A,Astrocyte,Turbo3
Rnf121,NA,Turbo3_A,Astrocyte,Turbo3
Ap3m2,NA,Turbo3_A,Astrocyte,Turbo3
Seh1l,NA,Turbo3_A,Astrocyte,Turbo3
Abhd6,85,Turbo3_A,Astrocyte,Turbo3
Ptrh2,NA,Turbo3_A,Astrocyte,Turbo3
Vps18,NA,Turbo3_A,Astrocyte,Turbo3
Pspc1,NA,Turbo3_A,Astrocyte,Turbo3
Rab11fip5,NA,Turbo3_A,Astrocyte,Turbo3
Igsf8,NA,Turbo3_A,Astrocyte,Turbo3
Tbc1d13,NA,Turbo3_A,Astrocyte,Turbo3
Wipi1,NA,Turbo3_A,Astrocyte,Turbo3
Tut1,NA,Turbo3_A,Astrocyte,Turbo3
Mboat2,NA,Turbo3_A,Astrocyte,Turbo3
Tcf25,NA,Turbo3_A,Astrocyte,Turbo3
Aspa,27,Turbo3_A,Astrocyte,Turbo3
Ppp6r2,NA,Turbo3_A,Astrocyte,Turbo3
Exoc1,NA,Turbo3_A,Astrocyte,Turbo3
Stxbp6,56,Turbo3_A,Astrocyte,Turbo3
Sh3glb2,NA,Turbo3_A,Astrocyte,Turbo3
Cacnb1,NA,Turbo3_A,Astrocyte,Turbo3
Abca3,NA,Turbo3_A,Astrocyte,Turbo3
Cadm4,NA,Turbo3_A,Astrocyte,Turbo3
Rufy2,NA,Turbo3_A,Astrocyte,Turbo3
Purg,74,Turbo3_A,Astrocyte,Turbo3
Ntng1,NA,Turbo3_A,Astrocyte,Turbo3
Arhgef12,NA,Turbo3_A,Astrocyte,Turbo3
Neto1,NA,Turbo3_A,Astrocyte,Turbo3
Sla2,NA,Turbo3_A,Astrocyte,Turbo3
Luzp1,NA,Turbo3_A,Astrocyte,Turbo3
Rbm12,NA,Turbo3_A,Astrocyte,Turbo3
Mib2,NA,Turbo3_A,Astrocyte,Turbo3
Sh3kbp1,NA,Turbo3_A,Astrocyte,Turbo3
Snap47,NA,Turbo3_A,Astrocyte,Turbo3
Prpsap2,NA,Turbo3_A,Astrocyte,Turbo3
Apbb1ip,NA,Turbo3_A,Astrocyte,Turbo3
Actr1b,NA,Turbo3_A,Astrocyte,Turbo3
Usp15,NA,Turbo3_A,Astrocyte,Turbo3
Wasf1,NA,Turbo3_A,Astrocyte,Turbo3
Arl6ip5,77,Turbo3_A,Astrocyte,Turbo3
Usp33,NA,Turbo3_A,Astrocyte,Turbo3
Vps39,NA,Turbo3_A,Astrocyte,Turbo3
Wnt9a,NA,Turbo3_A,Astrocyte,Turbo3
Cadm1,NA,Turbo3_A,Astrocyte,Turbo3
Tmx1,37,Turbo3_A,Astrocyte,Turbo3
Aspscr1,NA,Turbo3_A,Astrocyte,Turbo3
Mpdz,NA,Turbo3_A,Astrocyte,Turbo3
Clptm1,NA,Turbo3_A,Astrocyte,Turbo3
Lrrc14,8,Turbo3_A,Astrocyte,Turbo3
Rmc1,NA,Turbo3_A,Astrocyte,Turbo3
Nrm,NA,Turbo3_A,Astrocyte,Turbo3
Ndc1,NA,Turbo3_A,Astrocyte,Turbo3
Spon1,29,Turbo3_A,Astrocyte,Turbo3
Reep2,48,Turbo3_A,Astrocyte,Turbo3
Mavs,NA,Turbo3_A,Astrocyte,Turbo3
Dhcr24,NA,Turbo3_A,Astrocyte,Turbo3
Ubxn4,NA,Turbo3_A,Astrocyte,Turbo3
Sco2,1,Turbo3_A,Astrocyte,Turbo3
Ncln,NA,Turbo3_A,Astrocyte,Turbo3
Cth,NA,Turbo3_A,Astrocyte,Turbo3
Rnpep,NA,Turbo3_A,Astrocyte,Turbo3
Abhd17c,2,Turbo3_A,Astrocyte,Turbo3
Acsf2,NA,Turbo3_A,Astrocyte,Turbo3
Plppr2,NA,Turbo3_A,Astrocyte,Turbo3
Gripap1,NA,Turbo3_A,Astrocyte,Turbo3
Sgip1,NA,Turbo3_A,Astrocyte,Turbo3
Bles03,NA,Turbo3_A,Astrocyte,Turbo3
Tspyl4,NA,Turbo3_A,Astrocyte,Turbo3
Pik3r4,NA,Turbo3_A,Astrocyte,Turbo3
Hip1,NA,Turbo3_A,Astrocyte,Turbo3
Lars2,NA,Turbo3_A,Astrocyte,Turbo3
Myh9,NA,Turbo3_A,Astrocyte,Turbo3
Uhrf1,9,Turbo3_A,Astrocyte,Turbo3
Ppcs,NA,Turbo3_A,Astrocyte,Turbo3
Hdlbp,NA,Turbo3_A,Astrocyte,Turbo3
Psmd2,NA,Turbo3_A,Astrocyte,Turbo3
Hnrnpul1,NA,Turbo3_A,Astrocyte,Turbo3
Atp1a1,NA,Turbo3_A,Astrocyte,Turbo3
Mical1,NA,Turbo3_A,Astrocyte,Turbo3
Ccar2,NA,Turbo3_A,Astrocyte,Turbo3
Cdipt,NA,Turbo3_A,Astrocyte,Turbo3
Ptgr2,62,Turbo3_A,Astrocyte,Turbo3
Sirt2,NA,Turbo3_A,Astrocyte,Turbo3
Dock6,NA,Turbo3_A,Astrocyte,Turbo3
Stx18,NA,Turbo3_A,Astrocyte,Turbo3
Snrk,52,Turbo3_A,Astrocyte,Turbo3
Zdhhc5,NA,Turbo3_A,Astrocyte,Turbo3
Mtmr6,NA,Turbo3_A,Astrocyte,Turbo3
Mios,NA,Turbo3_A,Astrocyte,Turbo3
Gdap1l1,NA,Turbo3_A,Astrocyte,Turbo3
Rcc1,NA,Turbo3_A,Astrocyte,Turbo3
Oxnad1,NA,Turbo3_A,Astrocyte,Turbo3
Uba5,NA,Turbo3_A,Astrocyte,Turbo3
Paip1,NA,Turbo3_A,Astrocyte,Turbo3
Fam114a2,NA,Turbo3_A,Astrocyte,Turbo3
Srsf4,NA,Turbo3_A,Astrocyte,Turbo3
Lgalsl,NA,Turbo3_A,Astrocyte,Turbo3
Lmcd1,NA,Turbo3_A,Astrocyte,Turbo3
Rpa1,NA,Turbo3_A,Astrocyte,Turbo3
Gramd1a,NA,Turbo3_A,Astrocyte,Turbo3
Exd2,NA,Turbo3_A,Astrocyte,Turbo3
Arl8a,NA,Turbo3_A,Astrocyte,Turbo3
Epm2aip1,NA,Turbo3_A,Astrocyte,Turbo3
Erlec1,NA,Turbo3_A,Astrocyte,Turbo3
Vps4a,NA,Turbo3_A,Astrocyte,Turbo3
Tmem30a,NA,Turbo3_A,Astrocyte,Turbo3
Rhbdd2,NA,Turbo3_A,Astrocyte,Turbo3
Hnrnpu,NA,Turbo3_A,Astrocyte,Turbo3
Slc25a3,NA,Turbo3_A,Astrocyte,Turbo3
Rbm39,NA,Turbo3_A,Astrocyte,Turbo3
Sec63,NA,Turbo3_A,Astrocyte,Turbo3
Amot,NA,Turbo3_A,Astrocyte,Turbo3
Agap3,NA,Turbo3_A,Astrocyte,Turbo3
Wasf3,75,Turbo3_A,Astrocyte,Turbo3
Mark1,NA,Turbo3_A,Astrocyte,Turbo3
Caskin2,89,Turbo3_A,Astrocyte,Turbo3
Mlc1,86,Turbo3_A,Astrocyte,Turbo3
Dhx36,NA,Turbo3_A,Astrocyte,Turbo3
Setd7,NA,Turbo3_A,Astrocyte,Turbo3
Serpinb1b,7,Turbo3_A,Astrocyte,Turbo3
Ppp1r16b,NA,Turbo3_A,Astrocyte,Turbo3
Acot11,82,Turbo3_A,Astrocyte,Turbo3
Gatad2b,NA,Turbo3_A,Astrocyte,Turbo3
Cacng8,90,Turbo3_A,Astrocyte,Turbo3
Cacng5,2,Turbo3_A,Astrocyte,Turbo3
Cspg4,55,Turbo3_A,Astrocyte,Turbo3
Pxn,NA,Turbo3_A,Astrocyte,Turbo3
Lrp4,83,Turbo3_A,Astrocyte,Turbo3
Pcnx3,16,Turbo3_A,Astrocyte,Turbo3
Sfpq,NA,Turbo3_A,Astrocyte,Turbo3
Ciapin1,NA,Turbo3_A,Astrocyte,Turbo3
Impa2,NA,Turbo3_A,Astrocyte,Turbo3
Wdr13,NA,Turbo3_A,Astrocyte,Turbo3
Acot7,NA,Turbo3_A,Astrocyte,Turbo3
Slc12a5,NA,Turbo3_A,Astrocyte,Turbo3
Nrbp2,NA,Turbo3_A,Astrocyte,Turbo3
Rab14,NA,Turbo3_A,Astrocyte,Turbo3
Sfxn3,NA,Turbo3_A,Astrocyte,Turbo3
Isoc1,NA,Turbo3_A,Astrocyte,Turbo3
Acly,NA,Turbo3_A,Astrocyte,Turbo3
Rhobtb2,NA,Turbo3_A,Astrocyte,Turbo3
Eif4a3,NA,Turbo3_A,Astrocyte,Turbo3
Ghitm,NA,Turbo3_A,Astrocyte,Turbo3
Ndufs1,NA,Turbo3_A,Astrocyte,Turbo3
Slc27a4,NA,Turbo3_A,Astrocyte,Turbo3
Snx9,NA,Turbo3_A,Astrocyte,Turbo3
Memo1,NA,Turbo3_A,Astrocyte,Turbo3
Stk38,NA,Turbo3_A,Astrocyte,Turbo3
Itm2c,NA,Turbo3_A,Astrocyte,Turbo3
Chchd6,NA,Turbo3_A,Astrocyte,Turbo3
Atp5f1c,NA,Turbo3_A,Astrocyte,Turbo3
Ddx1,NA,Turbo3_A,Astrocyte,Turbo3
Map1lc3a,NA,Turbo3_A,Astrocyte,Turbo3
Farp2,77,Turbo3_A,Astrocyte,Turbo3
Golga4,NA,Turbo3_A,Astrocyte,Turbo3
Ubap2,NA,Turbo3_A,Astrocyte,Turbo3
Znf622,NA,Turbo3_A,Astrocyte,Turbo3
Smap1,NA,Turbo3_A,Astrocyte,Turbo3
Tdrd3,NA,Turbo3_A,Astrocyte,Turbo3
NA,NA,Turbo3_A,Astrocyte,Turbo3
Ncoa5,NA,Turbo3_A,Astrocyte,Turbo3
Csde1,NA,Turbo3_A,Astrocyte,Turbo3
Tmem19,NA,Turbo3_A,Astrocyte,Turbo3
Vps11,NA,Turbo3_A,Astrocyte,Turbo3
Man2c1,NA,Turbo3_A,Astrocyte,Turbo3
Cdc42ep1,58,Turbo3_A,Astrocyte,Turbo3
Hdac11,NA,Turbo3_A,Astrocyte,Turbo3
Setd3,NA,Turbo3_A,Astrocyte,Turbo3
Acsl6,NA,Turbo3_A,Astrocyte,Turbo3
Daglb,NA,Turbo3_A,Astrocyte,Turbo3
Elp2,NA,Turbo3_A,Astrocyte,Turbo3
Prkag2,NA,Turbo3_A,Astrocyte,Turbo3
Dgkg,NA,Turbo3_A,Astrocyte,Turbo3
Frs3,NA,Turbo3_A,Astrocyte,Turbo3
Fubp1,NA,Turbo3_A,Astrocyte,Turbo3
Spryd4,NA,Turbo3_A,Astrocyte,Turbo3
Eif3h,NA,Turbo3_A,Astrocyte,Turbo3
Strbp,NA,Turbo3_A,Astrocyte,Turbo3
Eva1a,53,Turbo3_A,Astrocyte,Turbo3
Yars,NA,Turbo3_A,Astrocyte,Turbo3
Cisd1,NA,Turbo3_A,Astrocyte,Turbo3
Cbs,NA,Turbo3_A,Astrocyte,Turbo3
As3mt,NA,Turbo3_A,Astrocyte,Turbo3
Zdhhc7,NA,Turbo3_A,Astrocyte,Turbo3
Crtc3,NA,Turbo3_A,Astrocyte,Turbo3
Ncald,NA,Turbo3_A,Astrocyte,Turbo3
Vps36,NA,Turbo3_A,Astrocyte,Turbo3
Pnpo,NA,Turbo3_A,Astrocyte,Turbo3
Osbpl1a,NA,Turbo3_A,Astrocyte,Turbo3
Dlg2,NA,Turbo3_A,Astrocyte,Turbo3
Glra3,25,Turbo3_A,Astrocyte,Turbo3
Pip4k2c,NA,Turbo3_A,Astrocyte,Turbo3
Basp1,NA,Turbo3_A,Astrocyte,Turbo3
Pcdhga4,85,Turbo3_A,Astrocyte,Turbo3
Pcdhb18,NA,Turbo3_A,Astrocyte,Turbo3
Pcdha9,NA,Turbo3_A,Astrocyte,Turbo3
Pcdha7,NA,Turbo3_A,Astrocyte,Turbo3
Slc13a3,3,Turbo3_A,Astrocyte,Turbo3
Mapk8,NA,Turbo3_A,Astrocyte,Turbo3
Aldob,NA,Turbo3_A,Astrocyte,Turbo3
Dcp1a,NA,Turbo3_A,Astrocyte,Turbo3
Wasl,NA,Turbo3_A,Astrocyte,Turbo3
Ipo9,NA,Turbo3_A,Astrocyte,Turbo3
Atl3,33,Turbo3_A,Astrocyte,Turbo3
Asl,NA,Turbo3_A,Astrocyte,Turbo3
Arhgap35,NA,Turbo3_A,Astrocyte,Turbo3
Uap1,NA,Turbo3_A,Astrocyte,Turbo3
L2hgdh,NA,Turbo3_A,Astrocyte,Turbo3
Csdc2,NA,Turbo3_A,Astrocyte,Turbo3
Rpn1,NA,Turbo3_A,Astrocyte,Turbo3
Twf1,NA,Turbo3_A,Astrocyte,Turbo3
EEF1AKNMT,NA,Turbo3_A,Astrocyte,Turbo3
Camk1,NA,Turbo3_A,Astrocyte,Turbo3
Ndufv1,NA,Turbo3_A,Astrocyte,Turbo3
Rnf185,NA,Turbo3_A,Astrocyte,Turbo3
